date,temperature_2m_max,temperature_2m_min,temperature_2m_mean,precipitation_sum,snowfall_sum,wind_speed_10m_max,year,month,day,season
2021-03-06,53.1,30.2,41.7,0.0,0.0,6.5,2021,3,6,Spring
2021-03-07,61.5,30.5,46.7,0.0,0.0,10.2,2021,3,7,Spring
2021-03-08,64.8,41.1,52.2,0.0,0.0,10.4,2021,3,8,Spring
2021-03-09,67.5,44.2,56.0,0.0,0.0,16.4,2021,3,9,Spring
2021-03-10,67.3,53.1,60.9,0.024,0.0,23.8,2021,3,10,Spring
2021-03-11,64.6,47.8,55.3,0.398,0.0,15.7,2021,3,11,Spring
2021-03-12,56.9,41.5,48.8,0.055,0.0,9.6,2021,3,12,Spring
2021-03-13,56.6,44.3,49.7,0.012,0.0,9.1,2021,3,13,Spring
2021-03-14,50.4,44.4,47.6,0.079,0.0,17.5,2021,3,14,Spring
2021-03-15,60.4,41.5,48.6,0.476,0.0,20.0,2021,3,15,Spring
2021-03-16,59.8,39.5,46.4,0.0,0.0,8.6,2021,3,16,Spring
2021-03-17,57.7,40.0,48.5,0.622,0.0,12.7,2021,3,17,Spring
2021-03-18,47.3,38.7,43.0,1.618,0.0,20.0,2021,3,18,Spring
2021-03-19,51.5,32.0,40.5,0.0,0.0,14.7,2021,3,19,Spring
2021-03-20,59.2,29.5,43.6,0.0,0.0,7.8,2021,3,20,Spring
2021-03-21,64.4,37.6,51.2,0.0,0.0,12.4,2021,3,21,Spring
2021-03-22,65.2,41.8,54.1,0.0,0.0,11.7,2021,3,22,Spring
2021-03-23,65.0,53.2,57.5,0.39,0.0,18.2,2021,3,23,Spring
2021-03-24,62.8,48.1,54.2,0.0,0.0,15.1,2021,3,24,Spring
2021-03-25,59.5,43.8,50.2,0.634,0.0,11.3,2021,3,25,Spring
2021-03-26,59.1,44.2,50.6,0.004,0.0,10.3,2021,3,26,Spring
2021-03-27,72.4,45.3,57.3,0.331,0.0,15.0,2021,3,27,Spring
2021-03-28,52.2,36.0,45.7,0.0,0.0,20.0,2021,3,28,Spring
2021-03-29,64.7,35.1,50.6,0.0,0.0,15.8,2021,3,29,Spring
2021-03-30,68.5,48.1,56.5,0.055,0.0,15.1,2021,3,30,Spring
2021-03-31,47.9,33.4,42.1,0.0,0.0,15.9,2021,3,31,Spring
2021-04-01,43.1,26.3,34.1,0.0,0.0,10.4,2021,4,1,Spring
2021-04-02,51.3,26.2,39.2,0.0,0.0,11.0,2021,4,2,Spring
2021-04-03,68.1,36.9,52.0,0.0,0.0,11.9,2021,4,3,Spring
2021-04-04,73.1,45.5,59.9,0.0,0.0,9.9,2021,4,4,Spring
2021-04-05,76.2,50.3,63.6,0.0,0.0,12.2,2021,4,5,Spring
2021-04-06,77.1,56.5,67.2,0.0,0.0,14.2,2021,4,6,Spring
2021-04-07,76.2,59.8,66.9,1.067,0.0,16.7,2021,4,7,Spring
2021-04-08,56.7,47.8,52.7,0.193,0.0,15.8,2021,4,8,Spring
2021-04-09,73.9,47.9,60.7,0.0,0.0,10.6,2021,4,9,Spring
2021-04-10,59.0,46.8,54.0,0.839,0.0,19.8,2021,4,10,Spring
2021-04-11,64.0,44.2,52.3,0.343,0.0,17.3,2021,4,11,Spring
2021-04-12,63.7,44.2,53.6,0.028,0.0,10.4,2021,4,12,Spring
2021-04-13,60.9,44.5,52.4,0.0,0.0,7.0,2021,4,13,Spring
2021-04-14,58.5,41.7,49.7,0.0,0.0,11.5,2021,4,14,Spring
2021-04-15,56.0,38.0,46.7,0.0,0.0,10.8,2021,4,15,Spring
2021-04-16,56.8,38.3,48.5,0.043,0.0,6.4,2021,4,16,Spring
2021-04-17,57.6,45.6,50.3,0.134,0.0,7.0,2021,4,17,Spring
2021-04-18,63.2,39.9,51.5,0.008,0.0,9.9,2021,4,18,Spring
2021-04-19,67.0,39.8,51.3,0.004,0.0,14.5,2021,4,19,Spring
2021-04-20,40.5,31.8,36.4,0.343,1.764,10.9,2021,4,20,Spring
2021-04-21,48.8,29.4,39.8,0.004,0.0,9.8,2021,4,21,Spring
2021-04-22,54.0,30.6,43.5,0.0,0.0,6.1,2021,4,22,Spring
2021-04-23,56.8,42.5,49.8,0.024,0.0,10.7,2021,4,23,Spring
2021-04-24,57.8,47.8,51.8,0.673,0.0,9.5,2021,4,24,Spring
2021-04-25,64.6,41.8,53.4,0.0,0.0,10.9,2021,4,25,Spring
2021-04-26,78.2,49.5,64.2,0.0,0.0,18.8,2021,4,26,Spring
2021-04-27,80.6,61.2,71.1,0.0,0.0,15.3,2021,4,27,Spring
2021-04-28,71.1,64.6,67.5,0.673,0.0,10.6,2021,4,28,Spring
2021-04-29,68.9,57.8,63.8,0.512,0.0,13.2,2021,4,29,Spring
2021-04-30,73.1,47.9,62.1,0.0,0.0,11.4,2021,4,30,Spring
2021-05-01,79.2,50.3,65.4,0.0,0.0,14.1,2021,5,1,Spring
2021-05-02,71.2,59.8,65.1,0.228,0.0,13.4,2021,5,2,Spring
2021-05-03,78.4,59.0,66.8,0.059,0.0,12.0,2021,5,3,Spring
2021-05-04,61.1,50.0,57.3,0.374,0.0,10.6,2021,5,4,Spring
2021-05-05,64.6,45.9,55.5,0.0,0.0,5.8,2021,5,5,Spring
2021-05-06,64.2,45.8,55.1,0.012,0.0,17.2,2021,5,6,Spring
2021-05-07,69.4,43.8,57.0,0.0,0.0,16.6,2021,5,7,Spring
2021-05-08,59.0,46.8,51.3,0.114,0.0,13.0,2021,5,8,Spring
2021-05-09,52.8,42.1,49.7,0.831,0.0,15.2,2021,5,9,Spring
2021-05-10,60.6,38.9,50.6,0.0,0.0,5.9,2021,5,10,Spring
2021-05-11,57.5,44.0,51.2,0.0,0.0,10.8,2021,5,11,Spring
2021-05-12,60.6,42.2,51.2,0.0,0.0,10.0,2021,5,12,Spring
2021-05-13,64.3,41.4,53.3,0.0,0.0,6.9,2021,5,13,Spring
2021-05-14,67.6,44.7,57.4,0.0,0.0,7.2,2021,5,14,Spring
2021-05-15,65.0,50.9,57.7,0.02,0.0,8.3,2021,5,15,Spring
2021-05-16,75.5,55.1,64.3,0.319,0.0,7.1,2021,5,16,Spring
2021-05-17,74.4,61.1,65.7,0.244,0.0,13.8,2021,5,17,Spring
2021-05-18,71.9,60.8,64.6,1.283,0.0,15.2,2021,5,18,Spring
2021-05-19,76.0,64.0,70.1,0.079,0.0,15.4,2021,5,19,Spring
2021-05-20,81.2,66.4,74.4,0.016,0.0,14.9,2021,5,20,Spring
2021-05-21,82.1,66.7,74.6,0.0,0.0,10.8,2021,5,21,Spring
2021-05-22,79.7,65.2,71.7,0.0,0.0,8.8,2021,5,22,Spring
2021-05-23,82.9,61.8,74.4,0.0,0.0,6.2,2021,5,23,Spring
2021-05-24,82.7,65.7,75.1,0.0,0.0,10.7,2021,5,24,Spring
2021-05-25,83.3,66.6,74.6,0.083,0.0,14.8,2021,5,25,Spring
2021-05-26,82.7,65.8,72.9,0.291,0.0,8.2,2021,5,26,Spring
2021-05-27,77.7,65.3,69.7,0.205,0.0,14.3,2021,5,27,Spring
2021-05-28,66.3,49.2,57.6,0.134,0.0,14.7,2021,5,28,Spring
2021-05-29,62.6,46.8,53.4,0.0,0.0,11.4,2021,5,29,Spring
2021-05-30,69.9,44.6,58.0,0.0,0.0,5.1,2021,5,30,Spring
2021-05-31,73.0,50.8,62.3,0.0,0.0,7.3,2021,5,31,Spring
2021-06-01,71.8,57.2,64.3,0.008,0.0,6.7,2021,6,1,Summer
2021-06-02,72.4,57.7,64.5,0.083,0.0,8.6,2021,6,2,Summer
2021-06-03,78.6,57.9,69.0,0.0,0.0,6.3,2021,6,3,Summer
2021-06-04,82.3,58.8,71.8,0.0,0.0,8.7,2021,6,4,Summer
2021-06-05,84.8,63.7,74.9,0.0,0.0,8.6,2021,6,5,Summer
2021-06-06,83.2,68.1,74.0,0.161,0.0,11.8,2021,6,6,Summer
2021-06-07,80.2,68.7,72.7,0.378,0.0,8.9,2021,6,7,Summer
2021-06-08,77.2,68.5,72.1,0.378,0.0,9.4,2021,6,8,Summer
2021-06-09,82.1,69.3,75.0,0.189,0.0,6.1,2021,6,9,Summer
2021-06-10,86.2,68.5,77.6,0.016,0.0,7.1,2021,6,10,Summer
2021-06-11,90.0,69.4,80.8,0.0,0.0,5.2,2021,6,11,Summer
2021-06-12,91.4,71.1,82.2,0.004,0.0,9.1,2021,6,12,Summer
2021-06-13,86.6,67.6,78.0,0.0,0.0,10.2,2021,6,13,Summer
2021-06-14,89.6,65.2,78.1,0.0,0.0,10.9,2021,6,14,Summer
2021-06-15,84.9,61.3,75.6,0.0,0.0,8.1,2021,6,15,Summer
2021-06-16,84.8,65.7,74.8,0.0,0.0,7.8,2021,6,16,Summer
2021-06-17,93.0,64.6,80.0,0.0,0.0,9.8,2021,6,17,Summer
2021-06-18,99.2,74.8,85.6,0.039,0.0,11.0,2021,6,18,Summer
2021-06-19,86.5,71.2,79.1,0.906,0.0,11.4,2021,6,19,Summer
2021-06-20,91.8,73.0,82.0,0.0,0.0,14.7,2021,6,20,Summer
2021-06-21,82.0,58.5,69.0,0.118,0.0,13.1,2021,6,21,Summer
2021-06-22,77.3,52.6,66.4,0.0,0.0,8.5,2021,6,22,Summer
2021-06-23,83.0,61.2,72.7,0.0,0.0,13.9,2021,6,23,Summer
2021-06-24,80.2,67.5,74.5,0.299,0.0,12.3,2021,6,24,Summer
2021-06-25,87.3,72.7,78.6,0.705,0.0,15.3,2021,6,25,Summer
2021-06-26,88.4,73.3,79.2,0.63,0.0,19.1,2021,6,26,Summer
2021-06-27,84.4,72.1,76.7,1.126,0.0,10.2,2021,6,27,Summer
2021-06-28,84.5,72.5,77.0,0.63,0.0,8.8,2021,6,28,Summer
2021-06-29,87.5,72.2,79.2,0.106,0.0,8.4,2021,6,29,Summer
2021-06-30,79.7,71.2,75.4,0.346,0.0,5.0,2021,6,30,Summer
2021-07-01,82.3,68.4,74.9,0.866,0.0,9.8,2021,7,1,Summer
2021-07-02,77.7,60.7,69.3,0.0,0.0,11.2,2021,7,2,Summer
2021-07-03,80.4,57.7,70.2,0.0,0.0,5.1,2021,7,3,Summer
2021-07-04,85.9,64.0,75.4,0.0,0.0,4.6,2021,7,4,Summer
2021-07-05,87.1,67.4,77.7,0.0,0.0,6.2,2021,7,5,Summer
2021-07-06,87.3,69.0,78.9,0.004,0.0,6.0,2021,7,6,Summer
2021-07-07,86.4,70.6,79.0,0.004,0.0,7.6,2021,7,7,Summer
2021-07-08,82.9,69.3,76.3,0.008,0.0,9.5,2021,7,8,Summer
2021-07-09,85.3,65.5,75.7,0.0,0.0,10.5,2021,7,9,Summer
2021-07-10,78.5,67.8,73.1,1.728,0.0,11.7,2021,7,10,Summer
2021-07-11,78.2,65.1,71.1,0.28,0.0,6.7,2021,7,11,Summer
2021-07-12,78.8,66.8,72.3,0.5,0.0,8.7,2021,7,12,Summer
2021-07-13,79.8,66.8,72.8,0.063,0.0,7.7,2021,7,13,Summer
2021-07-14,86.8,67.3,77.5,0.0,0.0,10.5,2021,7,14,Summer
2021-07-15,84.2,71.3,77.9,0.26,0.0,10.7,2021,7,15,Summer
2021-07-16,77.0,69.1,72.3,1.154,0.0,8.3,2021,7,16,Summer
2021-07-17,81.1,65.9,73.1,0.0,0.0,5.8,2021,7,17,Summer
2021-07-18,81.3,65.5,73.4,0.012,0.0,6.5,2021,7,18,Summer
2021-07-19,82.9,66.6,74.5,0.008,0.0,9.3,2021,7,19,Summer
2021-07-20,84.6,65.4,74.7,0.012,0.0,7.9,2021,7,20,Summer
2021-07-21,85.6,66.6,76.5,0.008,0.0,4.4,2021,7,21,Summer
2021-07-22,86.2,69.7,78.4,0.008,0.0,5.0,2021,7,22,Summer
2021-07-23,87.6,69.9,79.3,0.004,0.0,7.6,2021,7,23,Summer
2021-07-24,90.1,72.9,81.9,0.024,0.0,8.6,2021,7,24,Summer
2021-07-25,88.3,72.7,79.5,0.161,0.0,8.3,2021,7,25,Summer
2021-07-26,88.3,68.4,78.3,0.0,0.0,6.6,2021,7,26,Summer
2021-07-27,90.8,66.0,78.7,0.0,0.0,5.8,2021,7,27,Summer
2021-07-28,92.0,70.2,81.3,0.0,0.0,5.7,2021,7,28,Summer
2021-07-29,96.5,74.9,83.1,0.028,0.0,10.8,2021,7,29,Summer
2021-07-30,84.3,71.6,77.2,0.0,0.0,8.5,2021,7,30,Summer
2021-07-31,72.3,64.0,68.4,0.697,0.0,8.7,2021,7,31,Summer
2021-08-01,81.3,60.7,71.0,0.039,0.0,9.6,2021,8,1,Summer
2021-08-02,76.6,62.8,69.9,0.0,0.0,7.1,2021,8,2,Summer
2021-08-03,78.3,59.8,69.3,0.0,0.0,7.6,2021,8,3,Summer
2021-08-04,80.5,59.2,71.0,0.0,0.0,5.9,2021,8,4,Summer
2021-08-05,83.3,63.3,74.1,0.0,0.0,7.9,2021,8,5,Summer
2021-08-06,84.7,70.1,77.0,0.024,0.0,9.1,2021,8,6,Summer
2021-08-07,88.1,69.9,79.5,0.0,0.0,9.9,2021,8,7,Summer
2021-08-08,90.6,71.7,79.7,0.177,0.0,12.5,2021,8,8,Summer
2021-08-09,88.1,72.1,77.8,0.193,0.0,15.3,2021,8,9,Summer
2021-08-10,91.1,73.7,81.2,0.004,0.0,12.6,2021,8,10,Summer
2021-08-11,94.9,77.4,85.5,0.0,0.0,14.2,2021,8,11,Summer
2021-08-12,93.6,73.9,82.7,0.571,0.0,11.7,2021,8,12,Summer
2021-08-13,86.6,70.9,78.2,0.0,0.0,7.6,2021,8,13,Summer
2021-08-14,82.6,66.1,74.5,0.0,0.0,8.1,2021,8,14,Summer
2021-08-15,80.4,64.2,72.0,0.0,0.0,7.6,2021,8,15,Summer
2021-08-16,79.2,65.0,72.6,0.043,0.0,4.9,2021,8,16,Summer
2021-08-17,82.2,66.8,74.6,0.051,0.0,4.1,2021,8,17,Summer
2021-08-18,87.3,69.3,78.0,0.031,0.0,6.5,2021,8,18,Summer
2021-08-19,86.0,67.1,77.2,0.02,0.0,5.5,2021,8,19,Summer
2021-08-20,87.3,70.7,78.4,0.02,0.0,7.7,2021,8,20,Summer
2021-08-21,83.1,72.9,76.3,0.417,0.0,8.4,2021,8,21,Summer
2021-08-22,86.1,68.4,76.7,0.0,0.0,8.1,2021,8,22,Summer
2021-08-23,91.7,71.1,80.3,0.008,0.0,9.6,2021,8,23,Summer
2021-08-24,90.1,75.0,82.0,0.134,0.0,9.4,2021,8,24,Summer
2021-08-25,94.9,74.0,83.3,0.362,0.0,10.4,2021,8,25,Summer
2021-08-26,87.7,73.2,79.2,0.417,0.0,7.4,2021,8,26,Summer
2021-08-27,89.4,73.2,80.9,0.063,0.0,8.8,2021,8,27,Summer
2021-08-28,90.7,74.5,82.3,0.0,0.0,8.4,2021,8,28,Summer
2021-08-29,89.2,74.5,81.0,0.071,0.0,9.2,2021,8,29,Summer
2021-08-30,79.5,72.0,75.8,0.724,0.0,7.6,2021,8,30,Summer
2021-08-31,83.5,69.4,75.3,0.37,0.0,6.9,2021,8,31,Summer
2021-09-01,80.8,65.6,72.4,2.051,0.0,12.2,2021,9,1,Fall
2021-09-02,79.6,60.1,69.8,0.0,0.0,6.5,2021,9,2,Fall
2021-09-03,77.3,62.9,70.3,0.031,0.0,9.9,2021,9,3,Fall
2021-09-04,74.6,68.7,71.6,1.185,0.0,12.7,2021,9,4,Fall
2021-09-05,79.1,61.4,70.6,0.004,0.0,8.8,2021,9,5,Fall
2021-09-06,83.9,63.6,73.4,0.0,0.0,7.4,2021,9,6,Fall
2021-09-07,88.2,66.3,76.5,0.11,0.0,13.2,2021,9,7,Fall
2021-09-08,78.3,61.6,70.1,0.0,0.0,11.0,2021,9,8,Fall
2021-09-09,76.3,58.0,67.2,0.0,0.0,7.8,2021,9,9,Fall
2021-09-10,82.0,56.1,70.4,0.024,0.0,12.0,2021,9,10,Fall
2021-09-11,89.9,67.7,77.5,0.0,0.0,13.2,2021,9,11,Fall
2021-09-12,88.7,71.3,78.3,0.0,0.0,12.9,2021,9,12,Fall
2021-09-13,86.9,67.1,77.0,0.0,0.0,12.1,2021,9,13,Fall
2021-09-14,85.9,70.8,76.8,0.547,0.0,12.1,2021,9,14,Fall
2021-09-15,78.9,63.2,70.0,0.0,0.0,7.4,2021,9,15,Fall
2021-09-16,82.3,59.5,70.2,0.0,0.0,5.8,2021,9,16,Fall
2021-09-17,85.3,65.1,75.3,0.004,0.0,5.5,2021,9,17,Fall
2021-09-18,86.9,67.0,76.5,0.0,0.0,4.7,2021,9,18,Fall
2021-09-19,84.7,68.0,75.2,0.067,0.0,11.6,2021,9,19,Fall
2021-09-20,83.6,70.1,75.9,0.142,0.0,12.5,2021,9,20,Fall
2021-09-21,76.3,61.2,66.0,0.835,0.0,12.8,2021,9,21,Fall
2021-09-22,68.1,55.6,61.6,0.0,0.0,15.6,2021,9,22,Fall
2021-09-23,69.0,48.3,58.5,0.0,0.0,9.3,2021,9,23,Fall
2021-09-24,77.8,51.3,65.0,0.02,0.0,11.9,2021,9,24,Fall
2021-09-25,71.2,52.2,61.7,0.039,0.0,9.2,2021,9,25,Fall
2021-09-26,81.1,53.1,67.1,0.0,0.0,12.8,2021,9,26,Fall
2021-09-27,87.0,67.8,75.5,0.0,0.0,11.9,2021,9,27,Fall
2021-09-28,86.2,64.0,74.1,0.0,0.0,6.5,2021,9,28,Fall
2021-09-29,84.8,63.0,73.6,0.0,0.0,6.7,2021,9,29,Fall
2021-09-30,83.8,64.9,73.8,0.02,0.0,6.4,2021,9,30,Fall
2021-10-01,80.2,66.3,72.4,0.083,0.0,9.8,2021,10,1,Fall
2021-10-02,73.4,66.4,69.7,1.039,0.0,7.5,2021,10,2,Fall
2021-10-03,74.6,64.2,68.1,0.374,0.0,10.5,2021,10,3,Fall
2021-10-04,73.3,59.5,66.0,0.0,0.0,9.2,2021,10,4,Fall
2021-10-05,72.1,61.2,66.2,0.122,0.0,8.2,2021,10,5,Fall
2021-10-06,72.9,63.5,67.0,0.638,0.0,9.7,2021,10,6,Fall
2021-10-07,69.5,60.3,64.7,0.531,0.0,5.9,2021,10,7,Fall
2021-10-08,78.0,58.1,67.4,0.0,0.0,5.6,2021,10,8,Fall
2021-10-09,82.6,64.8,74.0,0.0,0.0,13.0,2021,10,9,Fall
2021-10-10,83.8,68.8,75.6,0.004,0.0,13.5,2021,10,10,Fall
2021-10-11,74.8,61.4,69.3,0.492,0.0,20.2,2021,10,11,Fall
2021-10-12,74.9,57.7,64.7,0.0,0.0,9.2,2021,10,12,Fall
2021-10-13,80.0,59.0,69.7,0.409,0.0,15.8,2021,10,13,Fall
2021-10-14,70.2,61.2,65.3,1.11,0.0,9.9,2021,10,14,Fall
2021-10-15,63.7,51.0,59.0,0.181,0.0,12.4,2021,10,15,Fall
2021-10-16,60.6,45.3,52.5,0.0,0.0,13.5,2021,10,16,Fall
2021-10-17,67.8,45.0,54.9,0.0,0.0,8.4,2021,10,17,Fall
2021-10-18,71.3,47.1,58.0,0.0,0.0,7.7,2021,10,18,Fall
2021-10-19,68.7,48.4,58.4,0.0,0.0,10.1,2021,10,19,Fall
2021-10-20,74.8,54.4,64.1,0.205,0.0,10.6,2021,10,20,Fall
2021-10-21,63.5,49.4,54.0,0.012,0.0,14.4,2021,10,21,Fall
2021-10-22,56.5,44.8,50.8,0.02,0.0,6.8,2021,10,22,Fall
2021-10-23,63.6,44.2,54.5,0.0,0.0,7.6,2021,10,23,Fall
2021-10-24,75.9,54.0,64.5,1.146,0.0,21.1,2021,10,24,Fall
2021-10-25,59.1,45.6,52.3,0.0,0.0,20.3,2021,10,25,Fall
2021-10-26,58.9,40.6,49.2,0.0,0.0,9.1,2021,10,26,Fall
2021-10-27,62.7,46.1,53.9,0.012,0.0,13.8,2021,10,27,Fall
2021-10-28,57.2,49.3,52.3,0.453,0.0,13.4,2021,10,28,Fall
2021-10-29,55.9,50.5,52.6,0.35,0.0,15.0,2021,10,29,Fall
2021-10-30,57.3,49.1,52.5,0.008,0.0,12.7,2021,10,30,Fall
2021-10-31,56.7,42.6,48.9,0.0,0.0,14.4,2021,10,31,Fall
2021-11-01,46.0,37.6,41.3,0.02,0.0,7.0,2021,11,1,Fall
2021-11-02,48.0,34.0,39.6,0.0,0.0,7.4,2021,11,2,Fall
2021-11-03,49.0,32.4,39.3,0.0,0.0,5.6,2021,11,3,Fall
2021-11-04,50.5,28.1,38.9,0.0,0.0,6.0,2021,11,4,Fall
2021-11-05,51.8,30.6,40.4,0.0,0.0,7.1,2021,11,5,Fall
2021-11-06,56.9,32.9,44.1,0.0,0.0,6.2,2021,11,6,Fall
2021-11-07,63.7,38.9,50.5,0.0,0.0,11.7,2021,11,7,Fall
2021-11-08,67.7,46.4,55.8,0.0,0.0,9.8,2021,11,8,Fall
2021-11-09,63.3,50.6,56.3,0.0,0.0,8.3,2021,11,9,Fall
2021-11-10,66.8,51.6,58.2,0.004,0.0,13.7,2021,11,10,Fall
2021-11-11,58.8,44.1,53.1,0.272,0.0,16.6,2021,11,11,Fall
2021-11-12,45.0,36.5,41.6,0.0,0.0,17.5,2021,11,12,Fall
2021-11-13,39.2,33.0,36.0,0.012,0.0,10.8,2021,11,13,Fall
2021-11-14,44.3,28.9,38.8,0.059,0.11,18.1,2021,11,14,Fall
2021-11-15,54.2,27.0,40.9,0.0,0.0,11.4,2021,11,15,Fall
2021-11-16,64.8,37.1,52.5,0.0,0.0,16.1,2021,11,16,Fall
2021-11-17,67.6,46.0,56.5,0.169,0.0,14.8,2021,11,17,Fall
2021-11-18,45.4,29.5,39.1,0.0,0.0,14.3,2021,11,18,Fall
2021-11-19,42.5,24.0,34.2,0.0,0.0,11.8,2021,11,19,Fall
2021-11-20,55.8,37.5,45.7,0.051,0.138,10.6,2021,11,20,Fall
2021-11-21,56.8,36.1,48.2,0.126,0.0,14.2,2021,11,21,Fall
2021-11-22,38.1,28.4,32.2,0.0,0.0,11.1,2021,11,22,Fall
2021-11-23,48.0,25.6,36.2,0.0,0.0,12.8,2021,11,23,Fall
2021-11-24,58.4,39.7,50.2,0.075,0.0,15.9,2021,11,24,Fall
2021-11-25,53.2,24.1,36.8,0.252,0.0,14.4,2021,11,25,Fall
2021-11-26,38.4,20.3,29.7,0.0,0.0,9.2,2021,11,26,Fall
2021-11-27,51.3,32.7,41.7,0.0,0.0,9.6,2021,11,27,Fall
2021-11-28,43.7,28.9,36.8,0.0,0.0,11.0,2021,11,28,Fall
2021-11-29,50.3,27.0,39.3,0.0,0.0,11.3,2021,11,29,Fall
2021-11-30,52.4,38.4,44.4,0.0,0.0,7.8,2021,11,30,Fall
2021-12-01,59.3,43.8,49.2,0.15,0.0,8.7,2021,12,1,Winter
2021-12-02,63.8,47.6,52.8,0.0,0.0,11.2,2021,12,2,Winter
2021-12-03,63.6,41.4,51.1,0.0,0.0,9.9,2021,12,3,Winter
2021-12-04,49.2,37.6,42.8,0.0,0.0,10.5,2021,12,4,Winter
2021-12-05,61.8,36.5,48.9,0.012,0.0,13.6,2021,12,5,Winter
2021-12-06,48.2,24.3,34.6,0.0,0.0,16.6,2021,12,6,Winter
2021-12-07,29.7,21.5,25.6,0.008,0.055,7.9,2021,12,7,Winter
2021-12-08,42.3,25.7,33.7,0.0,0.0,9.0,2021,12,8,Winter
2021-12-09,58.4,35.0,46.5,0.0,0.0,15.5,2021,12,9,Winter
2021-12-10,64.1,37.8,51.7,0.327,0.0,18.9,2021,12,10,Winter
2021-12-11,62.3,34.3,41.5,0.0,0.0,22.8,2021,12,11,Winter
2021-12-12,49.8,31.9,39.6,0.0,0.0,11.7,2021,12,12,Winter
2021-12-13,53.2,33.3,42.2,0.0,0.0,10.3,2021,12,13,Winter
2021-12-14,60.3,38.8,50.4,0.039,0.0,13.7,2021,12,14,Winter
2021-12-15,67.8,57.8,63.2,0.02,0.0,23.0,2021,12,15,Winter
2021-12-16,65.8,32.1,48.3,0.492,0.0,21.7,2021,12,16,Winter
2021-12-17,38.8,30.7,35.5,0.398,0.0,9.2,2021,12,17,Winter
2021-12-18,39.3,26.8,35.6,0.618,0.0,13.2,2021,12,18,Winter
2021-12-19,37.0,21.5,28.3,0.0,0.0,6.7,2021,12,19,Winter
2021-12-20,43.7,26.3,32.4,0.0,0.0,8.2,2021,12,20,Winter
2021-12-21,46.3,25.2,34.3,0.0,0.0,10.1,2021,12,21,Winter
2021-12-22,39.3,23.2,31.7,0.0,0.0,11.7,2021,12,22,Winter
2021-12-23,57.0,33.4,44.6,0.0,0.0,13.8,2021,12,23,Winter
2021-12-24,66.7,46.0,57.5,0.0,0.0,19.2,2021,12,24,Winter
2021-12-25,62.3,40.8,52.8,0.287,0.0,15.4,2021,12,25,Winter
2021-12-26,56.1,37.1,45.5,0.181,0.0,17.4,2021,12,26,Winter
2021-12-27,60.7,40.4,52.6,0.0,0.0,14.7,2021,12,27,Winter
2021-12-28,49.2,38.7,42.6,1.035,0.0,10.8,2021,12,28,Winter
2021-12-29,39.9,34.0,37.0,0.055,0.0,7.9,2021,12,29,Winter
2021-12-30,46.0,35.8,40.5,0.0,0.0,5.7,2021,12,30,Winter
2021-12-31,63.1,37.8,49.4,0.0,0.0,9.8,2021,12,31,Winter
2022-01-01,45.6,25.3,36.6,0.449,0.083,12.8,2022,1,1,Winter
2022-01-02,24.6,14.0,20.6,0.0,0.0,14.1,2022,1,2,Winter
2022-01-03,31.5,11.7,20.3,0.0,0.0,8.6,2022,1,3,Winter
2022-01-04,40.5,22.3,30.7,0.0,0.0,18.5,2022,1,4,Winter
2022-01-05,35.8,17.5,24.8,0.0,0.0,15.2,2022,1,5,Winter
2022-01-06,17.1,6.3,14.0,0.0,0.0,11.9,2022,1,6,Winter
2022-01-07,22.6,4.2,13.0,0.0,0.0,10.5,2022,1,7,Winter
2022-01-08,41.5,17.0,29.6,0.244,0.0,15.8,2022,1,8,Winter
2022-01-09,39.4,18.3,28.6,0.075,0.0,14.1,2022,1,9,Winter
2022-01-10,35.5,17.7,24.2,0.0,0.0,10.4,2022,1,10,Winter
2022-01-11,45.2,18.0,30.4,0.0,0.0,13.2,2022,1,11,Winter
2022-01-12,51.3,34.8,40.5,0.0,0.0,10.3,2022,1,12,Winter
2022-01-13,47.7,30.9,37.5,0.0,0.0,8.6,2022,1,13,Winter
2022-01-14,44.6,27.2,34.4,0.087,0.524,7.4,2022,1,14,Winter
2022-01-15,32.3,19.2,29.0,0.28,1.957,12.5,2022,1,15,Winter
2022-01-16,29.7,12.9,22.0,0.024,0.165,12.3,2022,1,16,Winter
2022-01-17,32.6,23.9,28.3,0.0,0.0,13.8,2022,1,17,Winter
2022-01-18,52.2,24.9,38.0,0.0,0.0,13.0,2022,1,18,Winter
2022-01-19,41.2,10.4,25.4,0.0,0.0,14.6,2022,1,19,Winter
2022-01-20,18.7,6.5,11.5,0.0,0.0,14.3,2022,1,20,Winter
2022-01-21,25.8,6.6,15.6,0.0,0.0,6.8,2022,1,21,Winter
2022-01-22,40.9,17.0,26.5,0.0,0.0,11.3,2022,1,22,Winter
2022-01-23,38.6,20.7,29.9,0.0,0.0,15.2,2022,1,23,Winter
2022-01-24,43.7,21.4,33.7,0.016,0.0,14.3,2022,1,24,Winter
2022-01-25,23.6,11.8,17.1,0.0,0.0,12.2,2022,1,25,Winter
2022-01-26,24.5,5.1,15.1,0.0,0.0,9.4,2022,1,26,Winter
2022-01-27,41.3,21.6,31.0,0.012,0.11,12.6,2022,1,27,Winter
2022-01-28,27.8,15.0,23.5,0.012,0.083,13.9,2022,1,28,Winter
2022-01-29,37.2,11.7,24.0,0.0,0.0,10.1,2022,1,29,Winter
2022-01-30,35.4,24.0,29.1,0.0,0.0,12.2,2022,1,30,Winter
